Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Temperature (C),Humidity (%),C/N Ratio,Digester Temp (C),biogas_production
27.7904087,14.25979963,11.65594849,20.9602037,12.94951097,11.01288519,3.753294816,3.978286086,12.82271108,5.843458338,104.7342634,34.80651255,63.53716056,19.57017564,36.83717333,80.26721
33.88288291,17.09576373,13.57390918,41.27397328,12.97311037,9.332715752,6.899303723,6.400238623,7.265908283,3.680610928,38.49945995,26.46215915,85.88605838,28.47416016,35.52297929,88.23738
28.98869062,20.05648261,13.63853127,23.49712784,13.45630518,8.369359994,8.596723474,6.068567791,14.16825423,6.819827837,127.8338348,29.71284833,74.42816929,22.62669658,33.96392054,87.83078
20.8183908,16.26396624,14.7788227,14.82064476,22.97633331,8.916087515,7.072859284,7.065378857,11.35273135,5.898605626,79.49240325,30.53516452,80.13629122,22.28643138,35.339386,74.71671
33.24948488,25.74557242,12.21575812,15.60817276,6.66981776,10.52919763,9.087689895,3.72983849,14.98447252,5.566585398,90.14550621,31.56931266,77.4860868,23.60009993,35.49668788,86.66471
30.12278662,15.66794655,10.8440644,15.70975585,11.17353427,6.018707927,10.23423284,3.685793457,9.234560728,5.119118639,141.0868967,28.10751397,78.81004393,27.15294107,37.9148205,74.20444
15.69059641,12.03281592,14.35611993,49.14991385,22.01746914,13.88390244,5.051161552,6.402420262,11.64210468,5.269065838,75.69173253,30.93653017,71.87867712,24.94250657,39.13745407,87.18549
43.70101011,12.98375732,18.26630215,14.40697093,10.76663971,18.94390957,13.13789216,6.411892875,18.66803838,5.319874293,68.46032896,30.90584942,79.9478715,21.61487344,34.80152679,96.65815
22.02531054,17.13172369,13.24157525,20.7927594,17.03131287,12.84442909,3.235078927,7.475797248,20.99248226,4.399664016,144.4369893,29.53901638,65.2924192,24.26252667,36.57163147,84.86377
20.09647479,17.94937135,7.525460601,25.58186424,7.759361414,10.61163809,4.406739296,6.731869789,5.501868593,4.300503748,79.35000306,26.5072066,64.19789883,27.05736998,32.74834705,65.84135
32.29075101,18.15121171,10.6866446,27.6718503,19.07115421,8.331129974,3.015324795,7.216839329,12.92917705,7.059056402,87.55512643,30.66324951,65.54335983,23.71512496,38.4581053,89.02968
7.993877046,8.339404608,12.23198044,5.808560772,10.57043032,16.47561952,3.835448859,5.539431433,10.1930018,7.444678939,73.90433023,32.99135429,60.1232655,24.89534442,31.06753363,54.52208
20.16002786,6.57503989,8.951279317,26.17692326,6.155535187,10.56535252,8.763167311,4.194943659,12.99564836,3.322286437,130.154254,32.67077737,86.53958149,31.71682269,37.16698036,69.36528
4.968402971,8.977156226,25.4424574,16.92502302,18.43710947,4.765062732,3.824245928,1.852920008,17.29185473,5.43808265,96.48784248,26.44612725,80.19948784,23.09568714,36.42875972,65.103836
24.13861314,12.99279159,9.370601595,21.31111298,25.87099868,7.345316531,5.056433893,3.48571363,5.829700356,4.383655379,83.29370013,31.14445783,72.55520039,24.96631401,36.42029336,71.75186
39.01203527,22.2761621,8.734219133,20.95483937,17.03858651,4.510617972,5.566640587,1.754561572,10.49404393,1.034439852,132.0314619,27.81931298,75.51459335,25.65120065,36.98165946,87.08981
41.73384756,26.58840074,10.3949484,27.1234657,23.17891014,11.95269168,4.606802717,5.25712548,10.30422291,6.811995032,96.250484,27.22747134,72.90850561,22.754457,35.28950188,102.009735
1.869330255,22.69909986,7.252252406,28.29603392,18.67329443,3.283462923,3.38837547,0.780803576,15.03275317,7.210590674,180.6877327,25.79003195,76.5437242,26.28507676,38.16578219,69.18138
36.43412779,14.04376637,19.38126393,23.60283011,9.23435951,4.781404828,5.464551446,6.5127153,9.98280753,6.302099518,120.7735411,32.02156502,78.57675281,28.95000476,38.30564049,87.82911
46.51195194,12.15157845,3.997607092,6.051280951,16.96116888,2.920232644,6.312557171,8.460895812,4.202063631,8.293213771,124.5467123,27.82179648,75.98535866,25.30239908,39.15284261,77.37448
32.93469949,12.09081879,9.710388695,6.718032811,22.23967574,13.11784669,8.434351774,2.886314228,0.726251691,8.011627888,109.5404945,31.81560389,70.77203494,26.06895962,32.96087639,74.19285
7.239019518,13.60895818,6.38506403,26.05698429,8.291931366,4.009265098,11.83272578,3.618984242,7.626088595,6.461246574,64.03677548,29.03522222,57.02485081,25.07055108,35.86808749,57.26292
31.84727683,25.29878373,12.6098317,17.80638175,16.68161387,6.506378072,11.00594544,5.786561906,4.186882981,6.028082095,146.6132088,33.65904759,85.5455699,24.26686288,36.3050483,88.824646
31.57940702,16.73427579,17.18036769,11.92853775,29.42043574,15.21657641,8.928622356,3.687085159,19.69703763,6.284285541,141.9324472,29.65269651,79.94625823,23.75977369,35.6576717,97.25237
25.59390649,16.27558487,8.869849701,17.59150652,17.22238889,11.12382298,7.143246401,6.586078808,12.60219933,5.286389127,158.1361015,30.36186514,59.99037695,23.55466805,36.21510084,80.23198
23.13086996,10.14259531,9.536196115,32.79900411,15.43864071,12.52475046,8.799797683,4.035422295,8.721779944,3.259087267,118.2924032,28.00859233,81.161154,22.85446719,33.61850615,75.347336
25.17602559,4.68904763,12.95646509,16.06192939,16.01475186,15.80846588,11.9903216,5.513934588,16.7740141,2.252779858,89.60606846,29.70499015,76.31190853,32.18573575,37.17562839,74.51401
42.22078127,23.0742293,12.92544089,19.59123082,10.80619926,8.288445927,8.955655019,7.753232045,16.43776965,6.428436108,123.5864777,26.31275189,80.72752286,24.59845105,35.48988079,97.78817
34.289835,17.40127488,6.008964819,27.18017119,21.81740477,7.491999625,2.14257623,6.39680367,15.68614866,5.215592087,114.5520588,32.25444378,65.35156896,24.34652149,36.42793982,91.51712
23.17979742,25.02308933,12.3807517,18.78045694,12.86357634,16.61828196,7.14626249,4.381233373,11.342771,6.125370216,107.8298214,31.49852442,67.84778561,26.4659383,38.58449002,82.895706
14.42499681,11.6071223,13.58186504,21.21241915,24.95836719,5.3672841,11.12874624,6.728863817,7.186113527,7.188319555,84.90367458,35.17475903,75.74497027,19.54429346,36.15691515,72.526375
14.63647661,17.98950608,15.2511774,9.705419884,25.96360823,11.38346249,13.34640867,7.315720199,7.08282839,6.022214076,61.22025399,25.23596875,79.7903883,27.16893615,33.3976239,69.124306
21.8177368,22.78299001,9.804966432,32.89026484,29.52810712,7.867751737,5.866091041,2.878335021,9.031174689,7.309904928,33.72524096,24.83443818,68.14225088,25.17546172,33.86147303,82.9783
26.34621635,9.825515622,15.66577271,20.83119978,23.29174143,10.76700984,4.228204162,10.515877,4.696389375,8.115154181,48.04324798,32.93282812,78.65568324,26.93205483,38.53161592,77.629555
44.77172278,25.91793387,9.934201649,11.87630026,6.59356949,15.04043844,9.455096156,4.931518835,6.378319556,4.701426934,120.9951455,34.65412603,70.35963093,28.68384272,35.41465052,92.87757
51.54789457,17.12789676,20.94084649,16.65157326,19.30945151,10.53299235,11.57333738,7.962527216,18.71376901,2.569692838,137.3854535,32.61726179,74.17355866,23.77156498,38.17049664,113.896255
41.17037341,28.23570696,12.08035569,8.173297048,11.05436976,0.198956053,21.42171401,3.221958687,14.08384737,1.984098768,127.9632382,29.58117696,79.56370713,22.95780119,38.12625443,94.115204
45.92385859,15.8561662,9.246791106,27.66305205,25.1694703,5.751947627,13.1961672,8.972852147,7.986514788,4.534309536,83.52930149,31.57807372,87.66757954,24.56376542,34.81483498,99.52762
31.33479245,19.96384349,21.86323514,22.21262954,9.625591274,16.98932758,12.67447564,5.758304683,11.45124002,4.411531654,81.86567344,35.09761995,82.92354644,25.21821081,38.50947955,94.624756
30.05407423,6.248961349,10.07914199,6.51665996,19.37822,6.615176611,8.2270988,3.979813681,4.724876035,4.895259547,75.10785815,31.01974845,75.47954713,22.84426659,36.80569522,63.953312
14.34391396,27.33025935,13.4935746,26.15171484,9.754907661,10.97438349,11.07481286,8.353295253,10.10068006,6.116983553,99.72296232,30.98130485,84.94180912,26.41567174,36.72027155,79.2084
14.32003642,24.5905037,12.58765087,22.78237548,24.62699833,11.81219434,2.726637897,1.982632142,0.865225932,4.045667608,137.5329856,32.73071077,71.89874553,23.65459095,36.92067562,74.66051
23.6724358,25.31848714,8.917930304,11.45460182,19.87538509,6.365966394,6.497259239,5.536452864,9.658146632,4.461879955,86.66176817,33.5440158,77.23795137,26.92782776,35.28567781,76.56766
25.4686883,15.66792073,13.06466324,14.59028671,15.12173427,12.36988992,8.957052955,1.767249504,11.31714068,6.987411254,104.0575468,32.84586949,73.22416597,27.03412555,33.06531496,77.26831
27.30352568,11.91014328,19.15389113,10.81508403,1.433528911,13.57675305,8.217281853,4.402608274,9.552036449,3.295132548,152.1126931,29.18386669,93.04336855,25.88786703,35.82489289,72.45509
40.46658699,19.23867188,17.34939338,0.878200889,15.71038435,8.460640019,10.17729008,4.031593629,16.00804142,3.324625127,82.89165062,26.90398318,77.43619289,25.09735224,36.48727519,84.803055
2.284266063,25.2176039,8.405182177,13.39878668,14.15286627,7.991635277,10.95710025,9.756295873,21.67274384,3.742277397,142.553903,32.07889608,92.27081394,26.81020832,34.99482568,71.15381
17.30034991,28.02541479,16.39039447,20.59035442,3.493426709,8.306577693,11.37646061,7.021265226,5.103204935,7.267529344,92.35603588,32.181913,60.04623657,21.75716789,36.09502201,76.24704
32.0474045,10.79379166,4.695143262,10.36548232,22.75260018,9.936952494,10.83728172,7.503757155,7.594605731,6.801488682,138.276459,29.51104637,74.39683894,24.51265633,35.72738098,74.22659
10.01889431,8.970707854,26.10881866,16.60272172,17.45136787,1.071505964,6.737274134,6.831498759,12.40989041,3.309158701,134.5947859,29.66333135,90.16809031,26.54960506,37.28804794,68.731476
6.257944153,12.28633901,12.31697606,12.56581293,11.05556942,10.4922278,4.735719871,6.287469658,9.829150482,6.294086388,9.165064631,27.54645019,73.79852143,23.58203872,36.48700733,50.51
20.5066881,23.09740774,13.27936347,16.86159795,9.281287335,3.480182804,5.768236716,3.722310409,14.78266492,6.544373086,116.6998135,28.86220911,79.59434923,28.72086892,33.20617402,75.67295
25.26141004,14.12647543,14.61429959,27.78710583,18.65854229,11.78636718,8.02642151,5.808512733,22.09576084,5.092402152,107.9821604,31.00328526,75.35112788,21.70233964,36.20298831,90.587814
47.95948785,16.13490742,11.08762908,22.8420097,20.56951215,12.26359103,5.168245089,4.056272253,14.99919684,7.81950535,79.12105182,34.38259286,62.23492027,19.75160605,34.058185,104.26942
11.72241099,17.16939761,5.633664335,23.74078212,11.42023122,2.014582757,5.950834449,3.929231748,6.685085215,8.033457254,78.64138337,27.42799546,76.29431954,17.21520199,36.40307316,58.36676
2.955487647,14.85529739,12.30792949,27.56520353,20.83055358,10.37440716,8.080672719,6.189114923,11.98213988,7.993296157,51.92305434,35.31186766,71.4052885,28.63485893,36.11596446,68.426895
20.73458374,20.98491293,11.86165658,21.8516853,18.04158236,7.233735676,6.166687223,0.914191166,4.964164878,2.402945229,110.6906038,30.15567917,82.73678273,28.7579613,41.96981673,72.7689
30.92029636,22.37677345,17.66715581,7.804867666,27.9699426,14.64966819,7.024394628,5.215082764,14.30972921,3.569626037,114.7391757,28.81940729,62.65190829,25.74392692,35.53421624,90.993996
20.38024375,8.139258185,9.873057946,12.01459869,12.69386166,12.59498924,9.774661955,2.825932347,5.161524073,3.317493694,102.5311347,32.8488118,70.70160092,21.2121072,33.82679668,59.283092
22.55528301,18.48954588,8.988077065,19.72199053,21.64215995,8.033827975,5.56180481,2.170148205,13.27688581,6.028691145,131.4684764,28.4396977,86.67802146,23.03891509,35.59909659,76.96307
35.61672491,9.746608598,7.151582627,19.39532345,10.02667198,10.25255599,8.974931895,8.514835729,10.10877111,5.250131752,147.7054181,35.70429469,77.96897296,24.14123259,34.94056561,81.6328
21.82681053,20.17681377,16.4181196,22.34093905,13.83108302,9.412031662,11.28462584,5.081651087,0.289905518,4.299561075,109.2569979,32.8300999,78.58261673,21.67205614,36.19844049,75.59773
23.69045802,31.44500494,10.3502073,25.89910028,20.05831999,10.85819752,8.541967173,3.765003659,16.16990261,5.789634319,125.7569043,28.97077362,96.35311515,21.33769093,38.20795407,93.92137
30.48995858,19.17918379,11.06988155,18.51882206,20.18122926,15.11448421,4.103852507,3.947726511,8.582204053,4.839162813,136.2403723,32.90106238,78.65281397,20.43535743,36.06820357,85.872955
23.30901514,9.356914185,12.53156843,13.10682249,11.62871576,7.419125538,12.86909426,5.132966186,13.4929074,5.986489265,131.6523498,27.61940059,66.24154622,27.72640704,38.15736029,68.174484
26.14700904,13.55990804,17.28525861,13.53409627,0.963325764,6.021133621,7.143265777,7.191432412,18.84302102,9.414138273,103.3802598,27.11582907,82.12969164,18.82329837,37.78815821,75.13743
26.61234968,14.35912754,10.77975831,29.98083756,14.85746039,16.69516208,9.940906493,5.183219083,17.38647618,7.029505226,90.03602024,31.21988806,71.89730867,16.02864327,39.97555702,87.56227
28.36270874,15.74861975,7.627734409,10.5836583,11.24670052,10.69397268,11.19983817,4.196353763,17.95187876,5.064801575,109.1927143,29.31332465,85.91056865,26.25258418,34.79907251,74.58796
19.2525308,17.84938743,13.49309606,25.75357752,13.23588453,13.59645973,3.638910837,4.450758965,17.69570124,4.563860278,137.6692502,28.58650891,88.64994175,19.91618116,37.02562154,80.75305
30.69745185,22.0235015,15.31479149,10.94354245,16.30487312,6.325109475,6.201564281,4.149117586,15.2402645,3.452151743,55.06260987,32.04023555,84.95637097,21.55194697,35.53280055,81.559166
18.81437459,19.32339092,6.341661984,11.90816052,18.71286315,5.02902008,5.598477951,7.214875639,0.770817076,4.503540611,106.6121944,22.01928521,84.51729978,25.70218444,36.65723553,58.450844
36.83566506,11.37420742,9.706460034,17.00339163,14.93425588,4.216588365,8.349389561,2.111938282,12.60981539,5.970815642,43.23512207,32.82519989,78.74521783,25.63583506,37.87829629,77.3266
14.30839173,21.35754745,13.37199133,20.62436867,13.82901227,6.225482406,7.498555974,6.865483151,9.511429247,6.059949823,127.2423194,34.95469774,77.94501123,27.53584187,37.99239536,74.61351
21.50514514,13.29915998,4.195508726,18.05639409,23.4382018,12.56079568,5.035803865,5.799511121,7.834593409,3.483065034,76.17595555,31.88322455,79.84176,27.55049103,33.528499,67.58447
36.02932915,18.1616061,9.510479123,27.75716167,27.80236372,5.547151913,9.386750961,2.171533716,15.0340008,5.433181518,117.0320448,30.74534734,89.20803951,28.52475269,34.5695408,96.69733
23.54573959,25.25872752,10.05799157,33.76143097,17.79773325,11.14234476,10.49001627,4.761916195,19.05203065,4.359074046,109.7287495,36.14034334,81.54036507,29.10409009,35.26121056,97.397896
31.9709463,18.25411215,9.031006103,27.56493557,21.96371937,11.97748094,5.318548871,4.958088273,10.77740854,4.63465481,101.2725919,32.34006192,72.10301701,24.37255097,34.04815061,88.74304
6.558095164,10.80513059,9.013738058,21.66982098,15.35423742,9.94791063,6.211250858,6.103533995,20.05442349,4.864665542,95.04949421,30.21126459,81.50378838,28.34371459,35.4863961,62.474327
29.56606914,11.5834284,12.42276136,24.77469509,14.93283684,13.55003415,10.66392805,8.681737298,9.746693934,2.460786592,53.43030986,28.05085148,85.30989605,23.41909905,30.97300158,78.28832
22.15198608,14.27609666,6.870828527,17.00488603,10.17387261,6.557297347,9.216175281,8.00382998,6.101797932,3.428087371,125.327027,23.00402405,74.81759803,20.42483338,34.19756194,61.459476
13.82060281,16.05333789,17.2297811,24.71524801,11.44863707,7.504054309,12.8493176,2.007450156,16.06483156,7.86748203,82.24252823,27.04377027,60.8881092,27.7903053,34.44005942,74.29262
26.22809972,14.90335204,11.80259205,19.73209563,15.77990519,4.535681888,3.680331972,7.719809731,11.37669464,7.070126721,124.2299598,32.69850521,77.50639957,28.9143365,34.9414792,77.93878
14.40027879,9.358780868,8.642990662,26.22411974,13.4784466,16.49536872,8.293384112,2.553124539,10.14368907,3.61289457,65.16933937,26.52967483,85.6118119,24.20667365,37.96307533,62.288895
21.90511277,12.42129111,1.495693233,10.73843092,14.40965368,13.42923528,10.3430037,2.87612113,11.82375465,7.713241944,145.6174837,27.09661077,79.6695348,21.65821641,33.01173542,64.55761
6.634446074,10.18976114,21.30926948,19.98991654,15.57392526,10.74205755,6.76274021,9.43462704,3.83906791,5.750352345,77.10465232,30.51620415,82.89123569,23.28759375,35.46654598,60.463192
32.16712658,23.88346514,11.04652915,10.04854047,12.95740105,2.694326989,7.184610749,5.157480564,10.32193053,3.940315557,73.20570725,34.95903019,73.29635203,24.76972005,36.99033924,78.95091
22.74506958,28.13626234,5.611787867,29.95756325,17.7419276,9.565927824,12.58884184,0.942720838,2.684186843,7.080751322,106.0871303,27.7065308,62.18043156,26.21527655,35.86086891,80.29526
19.48913697,18.9691597,7.734122594,18.09456597,13.9960225,11.10523574,11.2210631,7.468269818,14.71679255,6.620928893,98.70154429,33.645394,88.07475455,26.51603052,36.27260017,75.95853
18.39518211,15.43106686,11.13750294,6.940532975,10.40344023,5.306342674,2.916460616,3.88816028,11.13226132,7.954911588,105.6259267,29.34595319,82.22355977,30.36124858,35.10097776,62.282017
6.312861585,24.23386393,21.21558744,19.09318104,18.77040479,10.62268341,14.28431084,2.482546636,9.452114013,3.646194735,136.2049166,27.48952947,74.72540498,25.21110136,33.47641985,74.658134
18.90816779,12.86234922,18.23355956,16.42942572,13.34431728,2.62279148,4.36397651,2.032510746,12.6412084,4.293990788,82.67674933,28.45139799,72.56062572,21.30579172,39.97031643,66.82661
23.91087892,2.981040609,10.48668123,23.50339045,4.603554098,9.975219996,7.526677836,3.351576733,12.97122047,4.000853698,90.8792818,32.14042575,82.26927471,22.37276017,36.59244001,65.60069
24.79116418,7.241485568,21.83478399,12.64505309,9.789672564,12.93269222,11.4612181,4.065725868,11.43583276,8.957464562,109.2604644,27.28691011,59.74584213,29.45701243,33.52806282,74.075325
15.73759324,32.94492052,10.77030481,15.76208986,16.03514558,17.35217918,7.886885754,6.774061846,18.48136732,7.481442967,92.25131812,33.18720026,90.39984193,26.60085691,32.38315357,87.74849
35.84164505,15.19819831,7.018680798,23.69388521,13.16329742,8.79470437,1.419860756,6.993301096,9.845280595,3.696225026,72.2835108,29.85853585,79.19979705,15.83343263,33.49447053,79.9727
